,review_number,revision_number,status,author,url,start_date,start_time,close_date,close_time
3,25,4,ApproveAfterChange,Micheal West,http://review.couchbase.org/#/c/25/4,,,2010-05-27,02:46:20.919000000
4,269,1,DirectlyApprove,Jakob Lozano,http://review.couchbase.org/#/c/269/1,2010-06-02,20:43:01.693000000,2010-06-02,21:10:22.641000000
5,286,1,Rejected,Jakob Lozano,http://review.couchbase.org/#/c/286/1,2010-06-03,20:14:18.420000000,2010-06-03,20:14:18.420000000
6,287,1,Rejected,Jakob Lozano,http://review.couchbase.org/#/c/287/1,2010-06-03,20:14:48.165000000,2010-06-03,20:14:48.165000000
7,288,1,Rejected,Jakob Lozano,http://review.couchbase.org/#/c/288/1,2010-06-03,20:14:41.393000000,2010-06-03,20:14:41.393000000
8,289,1,Rejected,Jakob Lozano,http://review.couchbase.org/#/c/289/1,2010-06-03,20:14:31.782000000,2010-06-03,20:14:31.782000000
9,290,1,DirectlyApprove,Jakob Lozano,http://review.couchbase.org/#/c/290/1,2010-06-03,22:08:23.876000000,2010-06-03,22:08:25.580000000
11,292,2,DirectlyApprove,Jakob Lozano,http://review.couchbase.org/#/c/292/2,2010-06-04,01:30:32.586000000,2010-06-08,18:38:00.192000000
12,416,1,DirectlyApprove,Jakob Lozano,http://review.couchbase.org/#/c/416/1,2010-06-12,00:46:00.730000000,2010-06-12,00:46:02.019000000
13,561,1,DirectlyApprove,Jakob Lozano,http://review.couchbase.org/#/c/561/1,2010-06-15,18:55:55.731000000,2010-06-15,18:55:57.199000000
17,563,4,ApproveAfterChange,Allan Henderson,http://review.couchbase.org/#/c/563/4,2010-06-15,18:37:02.388000000,2010-06-16,16:49:30.289000000
18,569,1,Rejected,Allan Henderson,http://review.couchbase.org/#/c/569/1,2010-06-15,19:47:47.561000000,2010-06-15,19:47:47.561000000
19,571,1,Rejected,Allan Henderson,http://review.couchbase.org/#/c/571/1,2010-06-15,20:19:44.289000000,2010-06-15,20:19:44.289000000
20,572,1,Rejected,Allan Henderson,http://review.couchbase.org/#/c/572/1,2010-06-15,20:40:18.636000000,2010-06-15,20:40:18.636000000
21,574,1,Rejected,Allan Henderson,http://review.couchbase.org/#/c/574/1,2010-06-15,20:40:32.715000000,2010-06-15,20:40:32.715000000
22,629,1,Rejected,Allan Henderson,http://review.couchbase.org/#/c/629/1,2010-06-17,18:14:09.524000000,2010-06-17,18:14:09.524000000
27,630,5,ApproveAfterChange,Allan Henderson,http://review.couchbase.org/#/c/630/5,,,2010-06-17,18:36:57.028000000
28,919,1,DirectlyApprove,Noah Dean,http://review.couchbase.org/#/c/919/1,2010-06-26,06:14:43.910000000,2010-06-26,06:14:44.091000000
29,920,1,DirectlyApprove,Edward Gay,http://review.couchbase.org/#/c/920/1,2010-06-26,06:15:33.303000000,2010-06-26,06:15:33.480000000
30,935,1,DirectlyApprove,Jakob Lozano,http://review.couchbase.org/#/c/935/1,2010-06-28,23:21:52.920000000,2010-06-30,08:39:19.888000000
31,936,1,DirectlyApprove,Jakob Lozano,http://review.couchbase.org/#/c/936/1,2010-06-28,23:23:56.688000000,2010-06-30,08:39:43.815000000
33,999,2,DirectlyApprove,Allan Henderson,http://review.couchbase.org/#/c/999/2,2010-07-03,08:35:35.377000000,2010-07-18,22:28:20.995000000
34,1228,1,Rejected,Allan Henderson,http://review.couchbase.org/#/c/1228/1,2010-07-18,22:26:15.654000000,2010-07-18,22:26:15.654000000
35,2698,1,Rejected,Alonzo Keller,http://review.couchbase.org/#/c/2698/1,2010-10-19,16:17:46.896000000,2010-10-19,16:17:46.896000000
36,2699,1,Rejected,Alonzo Keller,http://review.couchbase.org/#/c/2699/1,2010-10-19,16:18:06.835000000,2010-10-19,16:18:06.835000000
