,review_number,revision_number,status,author,url,start_date,start_time,close_date,close_time
2922,11550,4,ApproveAfterChange,Aryana Jones,https://git.eclipse.org/r/#/c/11550/4,2013-03-28,16:12:06.000000000,2013-04-18,20:20:15.000000000
2924,11559,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11559/2,2013-03-29,07:47:12.000000000,2013-03-29,07:48:52.000000000
2926,11560,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11560/2,2013-03-29,13:55:02.000000000,2013-03-29,15:37:52.000000000
2928,11562,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11562/2,2013-03-29,20:08:51.000000000,2013-03-30,14:41:52.000000000
2930,11579,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11579/2,2013-04-01,11:04:12.000000000,2013-04-01,11:26:49.000000000
2932,11581,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11581/2,2013-04-01,12:05:54.000000000,2013-04-01,12:23:46.000000000
2934,11582,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11582/2,2013-04-01,12:58:42.000000000,2013-04-02,05:51:29.000000000
2936,11583,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11583/2,2013-04-01,15:50:21.000000000,2013-04-02,05:51:42.000000000
2938,11596,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11596/2,2013-04-02,06:26:46.000000000,2013-04-02,06:40:43.000000000
2940,11606,2,DirectlyApprove,Kamila Nguyen,https://git.eclipse.org/r/#/c/11606/2,2013-04-02,15:15:29.000000000,2013-04-02,15:36:49.000000000
2943,11608,3,ApproveAfterChange,Kamila Nguyen,https://git.eclipse.org/r/#/c/11608/3,2013-04-02,15:33:50.000000000,2013-04-02,16:06:33.000000000
2946,11609,3,ApproveAfterChange,Kamila Nguyen,https://git.eclipse.org/r/#/c/11609/3,2013-04-02,15:39:30.000000000,2013-04-02,17:51:40.000000000
2956,11612,10,ApproveAfterChange,Craig Arias,https://git.eclipse.org/r/#/c/11612/10,2013-04-02,18:13:36.000000000,2013-05-02,15:59:57.000000000
2958,11614,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11614/2,2013-04-02,18:49:11.000000000,2013-04-02,19:58:08.000000000
2965,11616,7,ApproveAfterChange,Octavio Lucero,https://git.eclipse.org/r/#/c/11616/7,2013-04-02,21:23:15.000000000,2013-04-24,21:33:45.000000000
2968,11619,3,ApproveAfterChange,Bryce Kline,https://git.eclipse.org/r/#/c/11619/3,2013-04-03,11:44:23.000000000,2013-04-05,09:19:48.000000000
2970,11627,2,DirectlyApprove,Kamila Nguyen,https://git.eclipse.org/r/#/c/11627/2,2013-04-03,19:57:49.000000000,2013-04-03,20:24:15.000000000
2977,11628,7,ApproveAfterChange,Braxton Mccarthy,https://git.eclipse.org/r/#/c/11628/7,2013-04-03,20:11:28.000000000,2013-04-17,15:05:39.000000000
2979,11636,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11636/2,2013-04-04,09:09:27.000000000,2013-04-04,15:06:52.000000000
2981,11640,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11640/2,2013-04-04,15:06:01.000000000,2013-04-04,15:27:44.000000000
2987,11645,6,ApproveAfterChange,Kamila Nguyen,https://git.eclipse.org/r/#/c/11645/6,2013-04-04,15:35:56.000000000,2013-04-09,15:50:01.000000000
2990,11648,3,ApproveAfterChange,Nathanael Holden,https://git.eclipse.org/r/#/c/11648/3,2013-04-04,17:34:42.000000000,2013-05-23,15:36:47.000000000
